,0
0,26.224685217484584
1,31.55219955434078
2,38.07268832138103
3,47.08050069156851
4,51.16254607373835
5,60.11198933813929
6,71.82624829103737
7,90.71579107721247
8,94.64193173743526
9,103.52646225490805
10,120.66503242343771
11,133.19413876572884
12,143.5061090431011
13,132.7881365725074
14,119.89637253352217
15,119.10584777628365
16,118.37099829853969
17,119.07549482556436
18,119.62834980012177
19,120.76452600990172
20,121.04877274943506
21,119.14588429773971
22,114.3942029562521
23,114.69806513715228
24,114.77154557052954
25,114.72569812081696
26,113.02962835633062
27,112.27044343012618
28,112.4878642456286
29,98.66169142975183
30,88.53746029520717
31,84.32847032524971
32,80.89233977376198
33,75.6234106731601
34,75.59078844742574
35,74.43324912243489
36,70.3158997891904
37,69.00678611601447
38,67.46027679716077
39,65.32149783221884
40,67.18325437933476
41,66.39758320674848
42,67.63573214408031
43,66.73054478383979
44,66.25932540035194
45,64.69979720129444
46,63.186612435868916
47,61.43049530323017
48,60.11161545417389
49,58.264976172903296
50,56.53265671206662
51,54.64458127823936
52,54.059357435780996
53,53.10357362260961
54,53.67330111333803
55,53.022598670784305
56,51.90817075227483
57,50.97899456482948
58,50.99483464586241
59,50.46126170273326
60,50.8093879182241
61,49.221230556900885
62,48.668235555949245
63,48.872244827005694
64,47.67405208772886
65,48.57983446252943
66,48.58400197544335
67,48.823273255632834
68,47.931778986537275
69,48.84249447793195
70,49.390765947464445
71,48.31971364097951
72,48.73945811757272
73,48.74101791450994
74,49.56536455225783
75,48.77640943456616
76,49.46925848752529
77,48.96936415788899
78,49.498619448166785
79,48.92563383874778
80,48.92571833040721
81,48.651924390916726
82,48.687843545604665
83,47.84507732259646
84,48.36474603525464
85,49.16946782154358
86,48.7192972904974
87,48.7092920651738
88,49.18403043207526
89,48.173299507461266
90,48.101379428461456
91,48.43078416896814
92,48.239949051855604
93,48.23264652328412
94,48.222691509052396
95,48.44690334256944
96,48.288584995267094
97,48.80378707134813
98,48.149982828562706
99,48.1664078988139
100,48.147283226647716
101,48.132013549793264
102,47.88481298246475
103,47.97007366069445
104,48.04186675935608
105,48.168335094062236
106,47.02404802945004
107,48.17640607230494
108,48.15948688698641
109,48.83324918242616
110,47.706800493323044
111,47.78960337463996
112,47.619511453334106
113,48.29105260901737
114,43.90098917837639
115,43.8858864572099
116,43.53637104726693
117,44.06955191388166
118,44.49519336221834
119,43.91814974433714
120,44.96043816001037
121,44.756820809150305
122,44.73967091368466
123,44.75236697032993
124,44.46863693898309
125,44.57429502926714
126,45.018879929144646
127,45.38936677034723
128,44.576132464337476
129,44.576132464337476
130,44.43263155221906
131,44.54771844239455
132,44.767186059483926
133,45.442063185748154
134,44.82246499221469
135,45.288354394103024
136,45.288354394103024
137,45.46618692785191
138,45.42904828571008
139,45.62326012923146
140,45.51507114363971
141,44.70213927370605
142,45.06436181622461
143,45.06436181622461
144,45.06436181622461
145,44.514461666921676
146,45.31186543841637
147,44.57543442992937
148,44.683064542104894
149,44.58748119664932
150,44.58748119664932
151,44.71694253348127
152,44.627246535777005
153,44.76442711339932
154,43.7661993142361
155,44.25703286640627
156,44.55016292318649
157,44.55020937942102
158,44.20372059848482
159,44.54756970115372
160,45.053512133148956
161,44.72425292661593
162,44.158615952220345
163,44.47509032042095
164,44.47389158004685
165,44.20348595577787
166,44.95404939105577
167,44.74846148752339
168,45.38187108689718
169,44.087134606473725
170,44.47185591717916
171,44.47185591717916
172,44.61878362970823
173,44.50418939661505
174,43.47674730376031
175,43.76559161117667
176,43.81380263431205
177,43.96651791110955
178,43.96651791110955
179,42.8656981999624
180,43.999462732333726
181,44.03162017276573
182,43.65791042433347
183,43.64517603708826
184,43.64270932714862
185,43.64270932714862
186,43.57480786047372
187,43.95104360380969
188,43.199107702233746
189,43.99373165775574
190,44.333930135660694
191,43.49243599656544
192,43.49243599656544
193,44.23926951717431
194,43.70301261572708
195,42.81738576453803
196,43.665181372807524
197,42.650897659049335
198,42.19165432446342
199,42.19165432446342
200,42.44458305801892
201,41.790391025970386
202,41.87998856358731
203,41.88340272638461
204,43.27723351494046
205,40.28709663965365
206,40.28709663965365
207,40.15271898266879
208,40.338288789720906
209,40.97227324027461
210,40.857534056172355
211,40.45803301035248
212,40.46857454347644
213,40.46857454347644
214,40.41418334578877
215,40.288548950850675
216,40.83947798119246
217,39.955005555130796
218,40.4121285592969
219,40.7941027576024
220,40.7941027576024
221,41.128579891806375
222,40.564036820668356
223,40.40876131994017
224,40.94790555232956
225,40.796922506644826
226,40.6380669646282
227,40.6380669646282
228,40.70878993945284
229,40.27978932420032
230,40.0162848250341
231,39.165634620617716
232,39.02784802304068
233,40.60056448611973
234,40.60056448611973
235,38.758147893156256
236,40.62450305129862
237,42.74742256683349
238,41.02707774022434
239,39.773290222898474
240,39.793366603409815
241,39.793366603409815
242,39.26248721392629
243,38.51358252460525
244,40.63254593529763
245,39.63591683505647
246,39.39046787415015
247,39.86937819304901
248,39.86937819304901
249,39.86937819304901
250,41.12472404599509
251,39.26265624782234
252,39.761792457331
253,39.635070373232445
254,39.191946523410806
255,39.191946523410806
256,38.80697955213956
257,39.69232851785429
258,39.761710959994524
259,39.63878988587925
260,38.60723352261138
261,38.66955949048846
262,38.66955949048846
263,38.87104709549765
264,37.893810539943
265,38.48887738743053
266,38.36658127932065
267,38.549616702272516
268,39.01078421855851
269,39.01078421855851
270,37.743165745427106
271,39.22839759235388
